Skjáinn er sérstakur, en það er góður að þjóna og hafa myndatæki yfir gegnumsniðið.	Positive
Ūegar mađur er ekki einn heima...	Neutral
Litla stórmynd	Neutral
The Descendant (Eftirkomurnar) er raunverulegt lítill ljósmynd, en með miklu spurningar inni í sér.	Neutral
Ūađ snũst um fulltrúi lögfræđing á Hawaii, sem lífiđ snũst um höfuđiđ, ūegar ákveđin kona hans verđur mikiđ særđur í slysi.	Neutral
Fyrst verđur hann ađ passa tvö dķttur sína - eitthvađ sem hann aldrei hefđi gert áđur.	Neutral
Ūá verđur hann ađ taka í höfuđstöđu stķra fjölskyldunnar.	Neutral
Eins og eftirkomandi af pķlíska prinsessu, eiga ūeir stķrt ūjķđ - virđi ķtrúlegt mikiđ peninga ef ūađ seljas til byggingar.	Neutral
Það stóra með þessari mynd , er að það tekur útmálið með raunverulegum meðferðum eitthvað jafn erfitt og millimönnum samband .	Positive
Eftir myndir eins og ađstođarmađur Sideways og About Schmidt ūarf ađ segja ađ ūú sért eins konar sérfræđingur í ūessu.	Positive
Ūekkir viđ nánast okkar?	Neutral
Erum viđ ađ gera ūađ rétt í dag?	Neutral
Hvernig stjķrnar viđ ábyrgđ okkar, eins og einföldu íbúđir og samfélagar?	Neutral
Ūađ er hann sem bũr ūessu ekki of mikiđ á öxlum sínum.	Neutral
Og hann gerir ūađ mjög vel.	Positive
Án stķra gebķtar er hann í gegnum lífsviđi.	Neutral
Mađur lítur vel út til ađ halda aftur - en alltaf augljķst í allt sem hann gerir sér.	Positive
Hér er hann, á möguleikasta hátt, ķtrúlegur mađur.	Neutral
Ekki glöđ, líklega augljķslega nokkuđ aldrei, mjög ķtrúlegt.	Neutral
Ūađ er líka áhuga á ađ lũsinguna af Hawaii , oft líklega lũst eins og ķtrúlega paradís í paradí.	Positive
Þetta skipti miklu meira ánægjulegt - en með sérstakum sýningum sínum og þjónustu og sögu.	Neutral
Svo á fleiri áætlun þessara myndir geta ekki bara undirbúið og sýnt tilfinningar - heldur líka gefa áhuga áhuga á nýja þekkingu.	Positive
Ūetta er frábært!	Positive
Halvhjarta heild	Negative
Nýja þjónustugráphers:	Neutral
Ūađ eru lestir.	Neutral
Ūađ er öruggt og gķđt plötu frá New Ūjķđfélagi, en ūađ er ekki eins og viđ viljum ūá.	Negative
Einhver staður eftir Twin Cinema (2005 ) ákvað það að verða raunverulegt hljóð.	Neutral
Þetta var hræðileg ákvörðun fyrir okkur sem hefði elskað þá fyrr, því að það þýðti í þessu tilfelli að þeir ættu að fara í sama leið og það myndu vera meira heilbrigðilegt og hljóðið ætti að vera meira polerað og afrundað .	Negative
Því miður heldur þeir enn að þeir hafi verið á óþekktum viðbótarfullum (Hjálp A Bite Out)	Positive
Ūegar ūeir eru núna eins og fullkomna hljķp hefur flestir töfrar veriđ horfiđ.	Negative
Die Hard 5:	Neutral
Betra en nķgu gķđur.	Positive
Aðgerðirnar búa fimmta "Die hard" myndina, því að það er ekki áhuga á því að það er ekki áhuga á því að það er ekki áhuga á því eða það er í lagi með föður og sonur McClane þegar þeir eyðileggja það sem er eftir af Rússlandi.	Positive
Og síđan spámađurinn í Tsjernobyl.	Neutral
A good day to die	Neutral
Bandaríkin.	Neutral
2013.	Neutral
1 tíma, 37 mínútur.	Neutral
15 ára.	Neutral
Ūetta er John Moore.	Neutral
Með:	Neutral
Bruceutan, Jay Courtney, Sebasitan Koch, Yulia Wagair.	Neutral
Er ūađ ūannig ađ ūú manst eftir John McClane eins og fjölskyldukæri steelcar-cowboy sem kom ūessu í hvítt t-shirt í gegnum ísrutt?	Neutral
Hann gerir ūađ aftur.	Neutral
Ég get stundum séđ hann Inneta međ mķđur Warfare-tunga sjálfvopn.	Negative
En ūađ varir ekki svona lengi.	Neutral
Ūađ er mesta hausinn sem líkist.	Neutral
Rússarnir eru eins og proteinhjarđir međ lögreglu-torsķunum, og ūeir virđast vera tķnleikar tölfræđilegir frá Docke Lundgren-myndinni.	Negative
Díe hard hafið var sjálfur eyðileggandi umsjónvarpsmynd, þar semock þurfti inn í kapra skýskrár með sínum óþægilega hljóð-útrýming-utrop yipi ki yipi yay στο .	Neutral
Mađurinn var vélin.	Neutral
25 árum síđar er vélina sem er meistari.	Neutral
Þegar fyrr í myndinni framkvæmdastjóri Moore í gegnum götur Moskvas þar sem þú ert best að yfirskrifa rýmið í hraða Mercedes sínum, meðan bílamerki frá fleiri heimshöfðingjar kasta sig um í sinn lausa turnútsýni og verða krossaður til ferilsúlungsmaður eins og tuggum-Laear .	Positive
Bílar í spađiđ.	Neutral
Bíll í pilates stillingum.	Neutral
Viđ erum hrifnir af ūví.	Positive
Mjög illt járnverk.	Negative
Og sérstaklega í nágrannaskápnum til ríkulega eufemíu af því sem við eins og börn kallaði púffing.	Neutral
Ađgerđin byrjar eins og pysestoff.	Negative
Ūađ verđur ķtrúlegt ađ ūú sért ađ segja ađ hann eigi allir í réttlætinu, áminning um ūađ dásamlega orđ sem kom upp eftir Gorbat-búđina.	Positive
Á nķttklúbbnum ūar sem menn tala örugglega viđ unga stúlkur, skjķta sonur McClanes John ríku mađur og verđa handtekinn.	Neutral
Ūađ gerir ađ Bandaríkjalögreglumanninn ūarf ađ fara til Moskva til ađ bjarga drengnum en ūađ er ekki alveg eins og ūeir líta út.	Neutral
Ég reyni ūađ ekki.	Neutral
Sonurinn er reiđur og McClane er öruggur og til ađ vera heiđarlegur vildi ég ađ ūeir myndu koma burt frá öđrum.	Negative
Ūađ er lokiđ á ūeim tíma ūegar kvikmyndungdķm var spennandi, en fallega litla strákar.	Neutral
Ungur McClane spilaður af þeim unga leikstjóri Jay Courtney frá sjónvarpslífið, það er umkringd hátt eins og þú, en ert táknmyndin eins og minacraft-aðgerð .	Neutral
Hann er međ andlit og humur fyrir ūađ og verđur ekki ūolinmķđur áđur en hann ler.	Negative
Fađir og sonur eru ađ reyna ađ gera ūađ ekki, og síminn verđur ekki ađ skapa von á ađ ljķsmyndamenn í Bandaríkjanna eru á leiđinni ađ bæta.	Negative
Både dķtturinn til ūess ađ komarov og unga McClane eru ađ segja ađ feđurnir hafi veriđ í vinnu allan tímann.	Neutral
Á tíma þegar hálf Bandaríkjamenn fara við vinnuveitendur þessa myndir á þeim sem raunverulega útvíkja vinnu.	Negative
Ūađ er ekki bara brjálæđislegt, heldur pķlitískt ķtķnlist í viđbķt.	Negative
Bíllinn bjargađi sér ađ ūví mest ķvænta stađur í heiminum.	Positive
Skķrirnir hlũđa sér drauma sem myndi hafa hafa haldiđ innfúiđ í hræđilegum stafangarvinum og fariđ inn í spámađurinn í Tsjernobyl.	Neutral
Það kemur líka McClane fjölskylda í þungum sumari, og þeir gefast ekki upp áður en illmenn verða rotorkutta eins og þú sjáir bara í Happynomes (sjáðu google) .	Neutral
Ef fķlk hefđi ekki talađ viđ hvort annađ hefđi ūessi mynd veriđ fullkominn.	Negative
Nú er ūađ bara ađeins meira en nķg.	Negative
Fylgdu mér á Twitter:	Neutral
@arilabra	Neutral
Strákar á leiðinni	Neutral
Vel spilađ međ alvarlegum undirtķnum.	Positive
Vinir barnanna.	Neutral
Orđiđ er sætt, smakar sumar og saltvatn og pķlnöttur.	Neutral
Vinir fyrir lífinu.	Neutral
Já.	Neutral
Eins og ūađ.	Neutral
Ūví ađ ūú ert ađrar stađar, á hverjum stađ, og ūađ sem var, er ekki lengur.	Neutral
Ūá er spurningin:	Neutral
Getur vinurinn haldiđ áfram?	Neutral
Eru ūetta ūađ vinur lengur?	Neutral
Ūekktum viđ hvort annađ?	Neutral
Já, Julian Hagemann og Andreas Lisberg eru í þemafræðingum með góðu hugmyndir fyrir tímabundið og táknmynd.	Positive
Í mjög raunverulegum opnarlínu eru bæði stefnumótun og fólkið.	Positive
Ūađ er einstakt og myndarlegt ađstođarfræđingurinn Jķ (eyvindur vörđur), öryggisūjķnustu, ķstöđugt og ūjķđfélagar međ Ane.	Neutral
Ūađ er ķūægilegt og ķūekkt Lasse (Símen Aurstad Géres) sem enn bũr heima hjá mķđur mömmu.	Negative
Það eru eitthvað í lagi með því að það eru eitthvað í lagi með þig.	Neutral
Ūeir eru í ūrjú ár og ennūá ūar sem mađur getur séđ hvernig ūeir voru eins og strákar ūegar vinurinn á milli ūeirra uppkomu.	Neutral
Ūeir hittast ekki svo oft lengur, en ūegar ūeir hittast, munu ūeir gera gamla greinina.	Neutral
Ūeir hafa sérstaklega áhyggjur af ūví ađ hafa áhyggjur af ūví ađ ūeir hafa áhyggjur af ūví ađ hafa ákveđiđ ađ ūeir hafi áhyggjur af ūví ađ hafa ákveđiđ ađ ūeir hafi ákveđiđ ađ fara á ūessu árlega strák á leigubíl fyrir foreldra Jos.	Neutral
Ūađ verđur ferđ međ fleiri fífl á hæđinni.	Neutral
Anes bík, ūađ er međal annađ.	Neutral
Ađrir, ekki sérstakir fķlk.	Neutral
Ūađ er persķnulegt.	Neutral
Hluti gerist sem kasta nũtt ljķs yfir bæđi vini og sérstaklega einn af strákunum.	Neutral
Hann sem kannski ūarfnast ūessum vini.	Neutral
Hagemann og Lisberg býr fljótt upp nýtt og leikandi tón, fullt af leynilegum glugga og þekkilegum staðsetningar.	Positive
Hér er mikiđ ađ hlæja af.	Positive
Undir það allt er eitthvað af því sem kannski er ekki veðurmaður, það er frekar forgangur, og hjálpar hjálpar þér að vissulega punkti, þangað til það skjá sem liggur yfir þessum félagar og hjálplaust sem eftir hverri útleika sér.	Neutral
Ūađ er ekki ķtrúlegt ađ grafa hunda ūjķđfélagar eđa hugmyndir eđa ekki eđa í ūví ađ ūessi ūema sé í lagi.	Negative
En ūađ er í lagi međ gķđa hķp heiđarleika og vilja til ađ standa lengi nķgu alvarlega til ađ skítinn fái ūörf fyrir ūađ.	Positive
Ūađ er líka vel spilađ.	Positive
Vörður og Gérna eru með þakklánasti hlutverkið, og fyllir þeim með miklu nákvæmlega og mjög komisk þakklátur.	Positive
Litla , innklippta vídeósnútar býr til góða hraði og nálægt , og virkar eins og auðvelt , en fífleg tematisk aðhuga .	Positive
Ūađ ūarf ađ gera ūađ. Ūađ ūarf ađ gera ūađ. Ūađ ūarf ađ gera ūađ.	Negative
Svona hefur hún innri strönd, einnig þar sem manus virðist vera að láta þráð hengja úr vegna þess að drauma útgáfu.	Neutral
Ūađ gerist ūegar ūađ er stađur ūar sem einn af strákunum ætti ađ fara og ætti ađ fara frá augun.	Neutral
Hann bíđur eftir ferđ, ūađ sũnir sig ađ fara eftir nokkrar tíma.	Neutral
Strákarnir eru í eigin bát.	Neutral
Enginn bũđur sig til ađ skjķta hann yfir.	Neutral
Ūađ verđur í bláu ferđinni.	Neutral
Engin möguleika til ađ handtaka eitthvađ, engar möguleika til ađ segja ūađ sem ūarf ađ segja.	Neutral
Bíķmyndin bũr ekki nķgu djúpt til ađ ūađ verđi mjög sárt.	Negative
Í stađinn fyrir ađ sviđa ūar sem ūađ ætti ađ sviđa ūá ūarf hún meira ađ hvíla í ūrũstingum.	Neutral
Ertu sammála viđ skilabođ okkar?	Neutral
Chris Rea:	Neutral
The Blue Jukebox της	Neutral
(Edel)	Neutral
Brittiska Chris Rea heldur áfram ađ ūjķna ūjķđfélagiđ međ franskum tķnlistum sínum.	Neutral
Chris Rea halda áfram ađ halda áfram ađ hann snúi aftur í síđasta plötunum ūar sem Stoney Road.	Neutral
Nũja plöturinn, međ 13 leyfir undirritađ Rea , biđjast meira en ūađ sem ūú vilt.	Neutral
Hann er bestur í ūessu barni, don't cry rjúfa og semebody Say Amen Í alvöru.	Positive
Ūessir ūrjár eru besta laganna.	Positive
Gķđur tķnlist í rödd	Positive
Nķttnael Íbúđina Natti asgedom kom inn í búđina eins og síđasta mađur.	Neutral
Hann sagđi ađ Bob Marley hefđi fariđ međ Is This Love af Bob Marley.	Neutral
- Ūađ er enginn annar sem skemmtist svo mikiđ sem ūú, sagđi Kurt Nilsen og hélt ađ hann vonađi ađ sjá Natnael viđ.	Positive
VG skilgreinir Morten Ståle Nilsens dķm:	Neutral
Gķđa nķtt er ađ setja fingur á vandamáliđ.	Neutral
Ūetta er svo velūekkt lag ađ ūađ er erfitt ađ setja nũtt mál á hana.	Neutral
En hann er ađ reyna og kemur næstum í ūađ annađ sverđiđ.	Positive
Ūađ fyrsta verđur varlega aumingjakvöldiđ, fullt af ķūekktum tķnleikum.	Negative
Táknmyndir	Neutral
Ūađ verđur mikiđ snjallt ađ gerast á bak viđ höfuđiđ til Vilde Tuv - ūađ gæti veriđ auđvelt ađ sleppa inn.	Negative
Ūađ eru tvö eldgamla í tķnlistskrifađri.	Neutral
En fjallsbaserađi konungsbandiđ Vilda Tuv - ūar sem ađeins hún sjálfur, barítongitar og basstrum er tiltækt - verđur ađ vera ūađ næsta sem mađur mun heyra ljķsmyndir eins handtekinn og ķviđbúinleg.	Neutral
Hluti af ástæđunum er rétt í sũnilegum kynningum.	Neutral
Því að baka svarta leiðtogi Tuv stendur það ferðast hálf mánaðarforma vegg þar sem kaleidoskopíska aðferðir (signeraður táknmyndir Birk Nýgarður ) af vélmenni , plánetu , galaxar og arkaíska tákn breytir hypnótķnlistum á liði með tónlist.	Neutral
Líklega flýgur tímabundin gítarplukking út í perían og býr til ólíkt heiminum fyrir Seattle-tķnlistinni Grouper .	Positive
Já, ūađ verđur líklegt ađ ūũđa ūađ međ textum Tuvs sem líklega getur veriđ gķđur frá ūví ađ fá ūađ međ ūví ađ gera ūađ í minni eyjunni.	Positive
Þar til dæmis tvö af látumnum eru titulerað tvö táknmyndir túr og tvö túr Cellvevet tákna, tekur eina lagi fyrir sig að það er svo mikið sem verður betri þegar maður verður stór týnd , meðan annar - sem vissulega fleiri aðrir - snýst um einn af fimm sinn .	Neutral
Ūví ūađ eru fimm hugmyndir?	Neutral
Já.	Neutral
Margir af söngnum snũst í alvöru um ūađ sinn sem hún útskũrir ūađ, án ūess ađ hún eđa stķrunum svarar á hvernig ūađ er ađ tala um .	Neutral
Höfuð hennar virkar með öðrum orðið að vera þúsund staðir á sama tíma, eða eiginleika sem maður finnur hjá fjöllum Fjorden Baby !-frontmaður Sturle Kvilekvak eða Christian Stockhaus frá all-nonsense-bandi Ungskulen .	Negative
Talar um sķlin:	Neutral
Stockhaus og Vilde Tuv hefur saman gefið út einn af þessum svalasta látar svo langt í ár, í form af það übersljóta Elektropopsporið á þessu þjóða þjónustu þjóðfélagi.	Positive
Það eru einhverjar, en ekki nógu hjálpar til að finna leið inn í heimi hennar.	Negative
Leikmaður:	Neutral
Þjóða Beyond Good &>>nb<< HD τος	Neutral
(VG Net)	Neutral
Óbisoft verður upp með dásamlegt endursýn með skammlega yfirgjörðum sjálfum sprengju af leik.	Positive
Árið 2003 reyndi Ubisoft að búa til actionhjarta innan og leiksupplýsingar sem gerði djúpt í leikheiminum og genre þar sem það var meira strax til hamingjusamur.	Neutral
Þemu þema í þróun sem þróaði þróun, þjálfari, stríð og uppbygging .	Neutral
Pakkaður inn í ákveðna sci-fi-sögu og gefin , þá Ratchet & Clank þjónustu - líklega leikbarð .	Positive
Kannski var það aðeins óheppni tilviljun , kannski var leikur uppfattaður eins og óþægilegur og arti-skip eða kannski var það nokkra ár fyrr en sín tíma .	Neutral
Ūá er tækifæriđ meira mķđur núna, sjö og hálft ár síđar.	Neutral
Nú er leikinn í HD útgáfu útgáfa á Xbox Live Marketplace og Playstation Network , og það er enn að tala um kruttsterk upplýsing.	Positive
Það er alveg ómögulegt að gleyma að tækninum hefur tekið miklu skref síðan það sinni, og að hluti af táknmyndaval núna getur uppstått eins og dálítið vel gamall .	Negative
Ūađ var ķtrúlegt meira áhuga á leikmarkađ anno 2003.	Negative
En það að það er enn eins ánægjanlegt, skemmtilegt, áhugalaust og spennandi þýðir að það sé búið að búa til táknmyndafundament.	Positive
Ég er hrifinn af þessu heimi, ég er hrifinn af Jade, Pey'j og öðrum hlutverkið , ég skemmta mér með þeim framkvæmdastjórn , ég elska þema og leik í sjálfum sér er mjög skemmtilegt .	Positive
Og ūađ er víst jafn mikilvægt og leiksögu leiks.	Neutral
PS:	Neutral
Úti núna á Xbox Live Marketplace með verkefni á 800 MS poeng (ca. 100 krķn) .	Neutral
Ég kem á PSN í 2 mánuđi.	Neutral
BEYOND GOOD & EVIL HD Platform : 360 Genre:	Neutral
Aðgerð / ævintýri aldrei: 12 Útvítur:	Neutral
Útgáfa Útgáfa:	Neutral
Óbisoft	Neutral
Meira upplýsingar	Neutral
Þetta er leikmaður.	Positive
Hættu öllum samningum og gleđst ūér nķgu vel ađ töfra, ķtrúlega, ķtrúlega og ķtrúlegt, ķtrúlegt, ķtrúlegt, ķtrúlegt Zelda.	Positive
Ég held ađ ūađ séu nokkuđ meira elskađir leikmenn en ūađ eru Zelda.	Positive
Síđan upphafiđ áriđ 1986 hefur ūađ eina sem Zelda hefur leikiđ eftir ūví ađ hún hafi veriđ ađ segja ævintũri í öllum heiminum.	Positive
Og það er með miklu gleði og sauða glís um munninn sem ég finn að það er það sem þú veist að The Left of Zelda:	Positive
Twilight Princess er ekki neitt undantekning.	Neutral
Ūađ er í stađnum, í augum mínum, kannski besta spiliđ í ūessu tíma til núna.	Positive
Stķrkostlegt og epískt ævintũri sem hægt en örugglega vaxa og vaxa allt ūangađ til hjarta mitt er ađ sprengja af pur hamingju.	Positive
Ūađ er ūekkt ađ söguna og uppbygginguna af spilinu.	Neutral
Ūađ byrjar mjög rķlegt og rķlegt í svefn og idyllísk lítiđ bũr.	Neutral
En illsku er að sprengja sig og hræða því að taka yfir uppáhaldi leikinn er að gerast í .	Neutral
Þannig verður það upp að leikmanninn, sem tekur á sig hlutverkið sem útvalda frelsandi Link , að bjarga bæði prinsessu Zelda , Hyrule ríkið, vinir frá borginni og til sjöunda og síðast allan heim.	Neutral
Frá upphafi verđur eina nũja eiginleika og eiginleika eftir hinum.	Neutral
Enn nýja svæði til að rannsaka opnar sig.	Positive
Ūađ eru sögur sem ūú segir ađ ūađ sé orđiđ ķtrúlegt og ķtrúlegt ađ segja ūađ.	Positive
Og áđur en ūú veist orđiđ af ūví, ertu fullkominn í ūví sem gerist.	Positive
Ūađ er tķnleikur ævintũri á mörgum tímum sem liggur fyrir framan ūig.	Positive
Það er aðeins að hreinsa staðsetningu í dagblaðið með einu sinni - þar til það er búið að gera eitthvað annað.	Positive
Allt situr eins og skot.	Positive
Frá fallega sýn stíll að því dásamlegt hljóðmynd, hljóðmyndirinn, tónlistinn, berjast við skrímsli, rannsókn af gröfum og öðrum svæðum og ótrúlega notkun af ýmsum hjálparmönnum til að komast áfram.	Positive
Til ađ nefna eitthvađ.	Neutral
Ūađ er alls ekki langt á milli ūessum leik í ūessu leik.	Positive
Og ég meina ūađ.	Neutral
Ūađ er svo gķđur ađ ég ūarf bara ađ hugsa um ūađ. Ūađ er mjög ķgeđslegt fyrir einhvern sem spilar svo mikiđ og ég.	Positive
Wii handtekinn er líka notuð á einhverjum eiginleikum.	Positive
Ūú notar ūađ til ađ sigla međ pillu og bågg , til ađ snúa sverđi , til ađ fiska og mikiđ annađ .	Neutral
Eftir að vinna um hálftíma, finnst það auðvitað og eðlilegt.	Positive
Nýja leikkonsoll Nintendos gæti ekki hafa beðið um neitt betri leikleik , þótt Gamecube-eigandi tækist ekki mun missa mikið ef þeir eru að fara fyrir Gamecube útgáfu 15. desember .	Positive
Því að það er örugglega leikur í sjálfum sér - og ekki Wii handstjóri - sem gerir ráð fyrir The Left of Zelda:	Positive
Twilight Princess í eitt af tíma bestu leik.	Positive
Ūessi djúpt elskađi Zelda útgáfu fær fljķtt nũtt samskipti viđ Wii-leikstjķra The Left of Zelda:	Neutral
Twilight Princess.	Neutral
Ūannig verđur leikinn.	Neutral
Góður góður:	Neutral
- skulda kærastanum mínum mikiđ.	Neutral
RIO DE JANIERO / OSLO (VG ) (Þýskaland - Argentina 1 - 0) Mario Götze ( 22 ) kom inn frá bók og gerði Þýskalandi að heimsmeistara á eigin hönd með ótrúlega volley í framtíðinni .	Neutral
Ūađ er ķtrúlegt hvernig viđ höfum allir unniđ fyrir ūetta.	Neutral
Ūetta er ķtrúleg tilfinning , hlũtur Philipp Lahm skipstjķri eftir fyrsta VM-triumf í starfiđ .	Positive
Ákvörðun á VM-síðunum 2014 féll eins seint og í 112. mínútu þegar André Schürrrles inngangur frá vinstri síðunni fannst annar inngangur inni í Argentina-boxið .	Neutral
Mario Götze skipti mestu tíma í VM-sögunni, ūađ sem ūú veist, ūađ eru 88 mínútur til ađ gera ūađ.	Neutral
Ūegar innleggiđ kom svarta Bayern München-leikmanninn međ gķalgeitur á raunverulegum gķalgeitum.	Positive
Vinnurinn hitti blađiđ í leikstjķrninni og leikstjķrn á ūessu í Rio eftir ađ liđiđ hafđi fengiđ sig í skápnum.	Neutral
- Ūađ var ķtrúlegt.	Positive
Ég veit ekki hvađ gerđist. Ég skaut bara.	Neutral
Ūađ sem gerist eftir bardaga, ađ hafa ūetta partí međ ūessu liđ, ūađ er draumur sem fer í uppfyllning.	Positive
Ég veit næstum ekki hvađ mér finnst, ūetta er alveg kynlíflega, sagđi Götze.	Positive
- Ūađ hefur ekki veriđ einfalda ár fyrir mig og ekki einfalda tķnleika.	Negative
Ég skulda fjölskyldunni og kærastanum mínum sem trúđi á mig.	Neutral
Ég er mjög ánægđur međ ađ vinna ūetta.	Positive
Ég hef enn ūjálfađ međ liđinu og hver einhver leikmađur átt ađ nefna ūig.	Positive
Viđ höfum átt skiliđ ūetta trúfķlk.	Positive
Ūjķđfræđingurinn er Ann-Katrin Brömmel, sem hefur fengiđ í útgáfunum hjá ūũsku útgáfunum af GQ.	Neutral
- Lũsir liđiđ	Neutral
- Ūađ sem viđ leggjum á markmiđiđ á ūessu liđi, segir Thomas Müller , ūjķđverjar ūjķđarinnar međ fimm áfangastađa.	Positive
Viđ höfum berjast svo mikiđ fyrir ūetta. Ég hef ekki orđ.	Neutral
Nú verđur nũju víngarnir ūjķđfræđingar ūjķđar.	Positive
- Ūađ er ķtrúlegt.	Positive
Ūessir krakkar áttu viđ ađ verđa heimsmeistarar.	Positive
Ūeir eru verđandi eftirlũsingar okkar, segir Andreas Brehme viđ ūjķđarblađiđ.	Positive
Brehme var leikvinnir frá refsingunum síđast ūegar ūjķđin vann VM final gegn Argentina í Ítalíu 1990	Neutral
Þess vegna gerði Þýskaland eins og þeir gerðu við Argentina í VM final 1990:	Neutral
Ūeir vannu 1 - 0.	Neutral
Síđan eftir ađ Andreas Brehme fķr.	Neutral
Og áriđ 2014 var ūađ ūjķđfræđingur Mario Götze sem varđ stķra hetjan, ūķtt hann hafi ekki veriđ fastur á ūjķđverja liđinu síđustu VM-leik.	Neutral
Ūađ var lítiđ niđri og lágmálađ Argentinsk ūjálfari sem hittađi blađiđ eftir ūađ sem var í búđinni:	Neutral
Leikurinn var međ upp- og- niđurstöđurnar.	Neutral
Viđ höfđum gķđa tækifæri, sagđi ūú ađ ūađ væri í skyrtu og bindi.	Neutral
Argentina-ūjálfarinn sagđi líka ađ leikmenn hafđu fleiri mínútur í beinum áđur en bardagann hafđi.	Neutral
Viđ höfđum spilađ tvo leik og viđ höfđum einn dag minna hvíld.	Positive
Almennt er ég mjög stoltur.	Positive
Strákarnir hafa leikiđ ķtrúlega VM tķnleika.	Positive
Ūeir hafa skiliđ allt sem ūeir hafa á leiđinni.	Positive
Sabella tķk Argentina nálægt VM gulli en ūeir hafa veriđ á mörg ár.	Neutral
Hann fékk samt spurningar ef hann situr örugglega í ūjálfarhķlfinu.	Neutral
Ūiđ verđiđ ūreyttur á ađ ég endurtek ūetta.	Neutral
Ég get ekki talađ um framtíđina.	Neutral
Framtíđin mín er ađ vera međ leikmannana, stuđningstækiđ, fjölskyldu mína.	Neutral
Svo ég veit ekki hvađ ég á ađ segja, svarti Sabella.	Neutral
Ūegar ūú kemur í búđina muntu vinna, en ég sit líka aftur međ ūví ađ vera ánægđur, af ūví ađ hafa gefiđ allt upp, lokiđ Sabella áđur en hann fķr frá honum til ađ ljúka frá fleiri blađsmenn.	Neutral
Veteranir gráta	Neutral
Þýskaland hefur átt frábær meistaraskap og flestir sáu á ótrúlega Die Mannschaft í upphafi eins og stór uppáhaldi fyrir VM-gullinn eftir brjálæði 7-1-seira yfir Brasilíu í leiðinni .	Positive
Ūessi spámađur var ekki gert til skammar.	Positive
Gķđan daginn gerđi Gķđan daginn ađ fleiri ūũsku leikmenn hefđu loksins lyft VM-ūjķđfélagiđ áđur en starfsfķlk hætti.	Neutral
Eftir leikinn voru ūađ međal hinum ūjķđfræđingarinnar ūjķđfélagar og Thomas Müller sem grét mest yfir ūví miklu eftirlengiđ sigur.	Neutral
